symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOGL,2015-05-13 00:00:00+00:00,539.49,543.84,538.98,540.47,1211920,26.9745,27.192,26.949,27.0235,24238400,0.0,1.0
GOOGL,2015-05-14 00:00:00+00:00,549.2,549.69,542.5,543.97,1586833,27.46,27.4845,27.125,27.1985,31736660,0.0,1.0
GOOGL,2015-05-15 00:00:00+00:00,546.49,550.6,542.5,550.39,1671977,27.3245,27.53,27.125,27.5195,33439540,0.0,1.0
GOOGL,2015-05-18 00:00:00+00:00,546.67,548.34,542.25,543.82,1335256,27.3335,27.417,27.1125,27.191,26705120,0.0,1.0
GOOGL,2015-05-19 00:00:00+00:00,549.28,553.4,547.12,548.0,2356274,27.464,27.67,27.356,27.4,47125480,0.0,1.0
GOOGL,2015-05-20 00:00:00+00:00,552.51,556.065,545.1,550.92,1541962,27.6255,27.80325,27.255,27.546,30839240,0.0,1.0
GOOGL,2015-05-21 00:00:00+00:00,556.81,557.61,549.301,550.2,1708512,27.8405,27.8805,27.46505,27.51,34170240,0.0,1.0
GOOGL,2015-05-22 00:00:00+00:00,554.52,558.24,553.62,554.46,1213288,27.726,27.912,27.681,27.723,24265760,0.0,1.0
GOOGL,2015-05-26 00:00:00+00:00,547.19,553.3305,542.97,552.58,1873709,27.3595,27.666525,27.1485,27.629,37474180,0.0,1.0
GOOGL,2015-05-27 00:00:00+00:00,554.25,555.29,546.5813,548.68,1742237,27.7125,27.7645,27.329065,27.434,34844740,0.0,1.0
GOOGL,2015-05-28 00:00:00+00:00,554.18,555.76,550.8,553.79,1177318,27.709,27.788,27.54,27.6895,23546360,0.0,1.0
GOOGL,2015-05-29 00:00:00+00:00,545.32,553.94,545.04,553.2,2172282,27.266,27.697,27.252,27.66,43445640,0.0,1.0
GOOGL,2015-06-01 00:00:00+00:00,549.21,550.57,543.58,548.73,1660500,27.4605,27.5285,27.179,27.4365,33210000,0.0,1.0
GOOGL,2015-06-02 00:00:00+00:00,553.95,558.79,546.55,547.43,1592828,27.6975,27.9395,27.3275,27.3715,31856560,0.0,1.0
GOOGL,2015-06-03 00:00:00+00:00,555.29,557.99,552.15,555.1,1335479,27.7645,27.8995,27.6075,27.755,26709580,0.0,1.0
GOOGL,2015-06-04 00:00:00+00:00,551.69,555.96,549.12,552.18,1343317,27.5845,27.798,27.456,27.609,26866340,0.0,1.0
GOOGL,2015-06-05 00:00:00+00:00,549.53,553.33,547.384,552.0,1219841,27.4765,27.6665,27.3692,27.6,24396820,0.0,1.0
GOOGL,2015-06-08 00:00:00+00:00,543.48,549.87,542.95,549.61,1366816,27.174,27.4935,27.1475,27.4805,27336320,0.0,1.0
GOOGL,2015-06-09 00:00:00+00:00,542.16,544.84,538.8506,543.42,1500846,27.108,27.242,26.94253,27.171,30016920,0.0,1.0
GOOGL,2015-06-10 00:00:00+00:00,552.6,554.78,545.11,545.7,1515805,27.63,27.739,27.2555,27.285,30316100,0.0,1.0
GOOGL,2015-06-11 00:00:00+00:00,550.04,554.83,549.17,554.49,1293560,27.502,27.7415,27.4585,27.7245,25871200,0.0,1.0
GOOGL,2015-06-12 00:00:00+00:00,547.47,548.85,545.63,547.15,1273383,27.3735,27.4425,27.2815,27.3575,25467660,0.0,1.0
GOOGL,2015-06-15 00:00:00+00:00,543.0,544.05,539.21,542.73,1357481,27.15,27.2025,26.9605,27.1365,27149620,0.0,1.0
GOOGL,2015-06-16 00:00:00+00:00,544.87,546.69,541.5724,544.48,1626349,27.2435,27.3345,27.07862,27.224,32526980,0.0,1.0
GOOGL,2015-06-17 00:00:00+00:00,546.6,548.36,541.81,545.42,1222049,27.33,27.418,27.0905,27.271,24440980,0.0,1.0
GOOGL,2015-06-18 00:00:00+00:00,556.18,557.25,548.0,548.0,2059603,27.809,27.8625,27.4,27.4,41192060,0.0,1.0
GOOGL,2015-06-19 00:00:00+00:00,557.52,557.91,552.258,556.52,2964489,27.876,27.8955,27.6129,27.826,59289780,0.0,1.0
GOOGL,2015-06-22 00:00:00+00:00,559.68,565.61,558.91,559.41,1737569,27.984,28.2805,27.9455,27.9705,34751380,0.0,1.0
GOOGL,2015-06-23 00:00:00+00:00,563.39,564.9,557.15,559.79,1569808,28.1695,28.245,27.8575,27.9895,31396160,0.0,1.0
GOOGL,2015-06-24 00:00:00+00:00,558.57,562.64,556.81,562.48,1446156,27.9285,28.132,27.8405,28.124,28923120,0.0,1.0
GOOGL,2015-06-25 00:00:00+00:00,557.95,563.14,557.455,560.3,1335270,27.8975,28.157,27.87275,28.015,26705400,0.0,1.0
GOOGL,2015-06-26 00:00:00+00:00,553.06,560.0,551.85,559.71,2183753,27.653,28.0,27.5925,27.9855,43675060,0.0,1.0
GOOGL,2015-06-29 00:00:00+00:00,541.25,550.9,540.24,546.75,1887816,27.0625,27.545,27.012,27.3375,37756320,0.0,1.0
GOOGL,2015-06-30 00:00:00+00:00,540.04,545.9,539.54,545.09,1725464,27.002,27.295,26.977,27.2545,34509280,0.0,1.0
GOOGL,2015-07-01 00:00:00+00:00,543.3,545.81,539.76,543.66,1537973,27.165,27.2905,26.988,27.183,30759460,0.0,1.0
GOOGL,2015-07-02 00:00:00+00:00,547.34,548.0,543.57,544.74,1406213,27.367,27.4,27.1785,27.237,28124260,0.0,1.0
GOOGL,2015-07-06 00:00:00+00:00,545.62,548.58,542.095,542.25,1280687,27.281,27.429,27.10475,27.1125,25613740,0.0,1.0
GOOGL,2015-07-07 00:00:00+00:00,550.03,551.0,539.85,547.43,1679759,27.5015,27.55,26.9925,27.3715,33595180,0.0,1.0
GOOGL,2015-07-08 00:00:00+00:00,541.7,548.28,541.2,545.6,1383065,27.085,27.414,27.06,27.28,27661300,0.0,1.0
GOOGL,2015-07-09 00:00:00+00:00,544.65,548.88,544.62,548.65,1488324,27.2325,27.444,27.231,27.4325,29766480,0.0,1.0
GOOGL,2015-07-10 00:00:00+00:00,556.11,559.29,552.0,553.71,2171750,27.8055,27.9645,27.6,27.6855,43435000,0.0,1.0
GOOGL,2015-07-13 00:00:00+00:00,571.73,572.85,558.7,559.51,2089641,28.5865,28.6425,27.935,27.9755,41792820,0.0,1.0
GOOGL,2015-07-14 00:00:00+00:00,584.18,589.7087,574.17,574.5,3741583,29.209,29.485435,28.7085,28.725,74831660,0.0,1.0
GOOGL,2015-07-15 00:00:00+00:00,583.96,588.69,580.21,583.74,2073330,29.198,29.4345,29.0105,29.187,41466600,0.0,1.0
GOOGL,2015-07-16 00:00:00+00:00,601.78,604.5,587.92,589.5,5632054,30.089,30.225,29.396,29.475,112641080,0.0,1.0
GOOGL,2015-07-17 00:00:00+00:00,699.62,703.0,678.0,680.0,12858136,34.981,35.15,33.9,34.0,257162720,0.0,1.0
GOOGL,2015-07-20 00:00:00+00:00,692.84,697.8,681.77,688.98,5121752,34.642,34.89,34.0885,34.449,102435040,0.0,1.0
GOOGL,2015-07-21 00:00:00+00:00,695.35,705.6,684.15,684.88,3780230,34.7675,35.28,34.2075,34.244,75604600,0.0,1.0
GOOGL,2015-07-22 00:00:00+00:00,695.1,713.33,691.62,694.02,4154987,34.755,35.6665,34.581,34.701,83099740,0.0,1.0
GOOGL,2015-07-23 00:00:00+00:00,674.73,696.07,671.59,691.85,3811598,33.7365,34.8035,33.5795,34.5925,76231960,0.0,1.0
GOOGL,2015-07-24 00:00:00+00:00,654.77,677.79,653.18,676.77,4131137,32.7385,33.8895,32.659,33.8385,82622740,0.0,1.0
GOOGL,2015-07-27 00:00:00+00:00,658.27,667.07,651.55,651.57,2919110,32.9135,33.3535,32.5775,32.5785,58382200,0.0,1.0
GOOGL,2015-07-28 00:00:00+00:00,659.66,664.1,653.41,661.76,1718193,32.983,33.205,32.6705,33.088,34363860,0.0,1.0
GOOGL,2015-07-29 00:00:00+00:00,661.43,663.33,652.84,662.26,1837805,33.0715,33.1665,32.642,33.113,36756100,0.0,1.0
GOOGL,2015-07-30 00:00:00+00:00,664.56,668.05,651.69,657.44,1980345,33.228,33.4025,32.5845,32.872,39606900,0.0,1.0
GOOGL,2015-07-31 00:00:00+00:00,657.5,664.9999,657.2,664.7,1746094,32.875,33.249995,32.86,33.235,34921880,0.0,1.0
GOOGL,2015-08-03 00:00:00+00:00,664.72,666.67,657.66,657.66,1567407,33.236,33.3335,32.883,32.883,31348140,0.0,1.0
GOOGL,2015-08-04 00:00:00+00:00,661.28,668.0,660.51,664.34,1309410,33.064,33.4,33.0255,33.217,26188200,0.0,1.0
GOOGL,2015-08-05 00:00:00+00:00,673.29,679.91,665.5827,665.75,1812589,33.6645,33.9955,33.279135,33.2875,36251780,0.0,1.0
GOOGL,2015-08-06 00:00:00+00:00,670.15,674.75,660.73,673.99,2032984,33.5075,33.7375,33.0365,33.6995,40659680,0.0,1.0
GOOGL,2015-08-07 00:00:00+00:00,664.39,668.795,658.87,667.78,1377152,33.2195,33.43975,32.9435,33.389,27543040,0.0,1.0
GOOGL,2015-08-10 00:00:00+00:00,663.14,671.62,660.23,667.09,1722915,33.157,33.581,33.0115,33.3545,34458300,0.0,1.0
GOOGL,2015-08-11 00:00:00+00:00,690.3,704.0,684.32,699.58,5494011,34.515,35.2,34.216,34.979,109880220,0.0,1.0
GOOGL,2015-08-12 00:00:00+00:00,691.47,696.0,680.51,694.49,2932328,34.5735,34.8,34.0255,34.7245,58646560,0.0,1.0
GOOGL,2015-08-13 00:00:00+00:00,686.51,694.03,682.18,689.2,1817748,34.3255,34.7015,34.109,34.46,36354960,0.0,1.0
GOOGL,2015-08-14 00:00:00+00:00,689.37,692.26,682.9,684.04,1379855,34.4685,34.613,34.145,34.202,27597100,0.0,1.0
GOOGL,2015-08-17 00:00:00+00:00,694.11,694.74,683.06,688.04,1233951,34.7055,34.737,34.153,34.402,24679020,0.0,1.0
GOOGL,2015-08-18 00:00:00+00:00,688.73,695.7568,685.32,691.07,1385544,34.4365,34.78784,34.266,34.5535,27710880,0.0,1.0
GOOGL,2015-08-19 00:00:00+00:00,694.04,700.2,686.8,690.11,2509697,34.702,35.01,34.34,34.5055,50193940,0.0,1.0
GOOGL,2015-08-20 00:00:00+00:00,679.48,696.16,675.2801,689.1,2889877,33.974,34.808,33.764005,34.455,57797540,0.0,1.0
GOOGL,2015-08-21 00:00:00+00:00,644.03,672.89,643.104,671.04,4593970,32.2015,33.6445,32.1552,33.552,91879400,0.0,1.0
GOOGL,2015-08-24 00:00:00+00:00,618.11,644.33,593.09,600.6,6489430,30.9055,32.2165,29.6545,30.03,129788600,0.0,1.0
GOOGL,2015-08-25 00:00:00+00:00,612.47,647.0,611.67,646.4675,3571469,30.6235,32.35,30.5835,32.323375,71429380,0.0,1.0
GOOGL,2015-08-26 00:00:00+00:00,659.74,662.48,630.37,643.1,4386985,32.987,33.124,31.5185,32.155,87739700,0.0,1.0
GOOGL,2015-08-27 00:00:00+00:00,667.96,673.9799,651.1,672.0,2948736,33.398,33.698995,32.555,33.6,58974720,0.0,1.0
GOOGL,2015-08-28 00:00:00+00:00,659.69,667.0,653.75,665.11,1941833,32.9845,33.35,32.6875,33.2555,38836660,0.0,1.0
GOOGL,2015-08-31 00:00:00+00:00,647.82,664.41,646.35,656.26,1946844,32.391,33.2205,32.3175,32.813,38936880,0.0,1.0
GOOGL,2015-09-01 00:00:00+00:00,629.56,644.44,625.06,633.66,2572884,31.478,32.222,31.253,31.683,51457680,0.0,1.0
GOOGL,2015-09-02 00:00:00+00:00,644.91,645.057,630.64,638.64,1881489,32.2455,32.25285,31.532,31.932,37629780,0.0,1.0
GOOGL,2015-09-03 00:00:00+00:00,637.05,651.25,633.8073,647.93,1728562,31.8525,32.5625,31.690365,32.3965,34571240,0.0,1.0
GOOGL,2015-09-04 00:00:00+00:00,628.96,634.5,626.5,629.7,2024990,31.448,31.725,31.325,31.485,40499800,0.0,1.0
GOOGL,2015-09-08 00:00:00+00:00,643.88,645.04,632.9,641.0,1954648,32.194,32.252,31.645,32.05,39092960,0.0,1.0
GOOGL,2015-09-09 00:00:00+00:00,643.41,657.36,640.9,651.88,2048908,32.1705,32.868,32.045,32.594,40978160,0.0,1.0
GOOGL,2015-09-10 00:00:00+00:00,651.08,654.9,641.7,643.9,1392481,32.554,32.745,32.085,32.195,27849620,0.0,1.0
GOOGL,2015-09-11 00:00:00+00:00,655.3,655.31,647.41,650.21,1744615,32.765,32.7655,32.3705,32.5105,34892300,0.0,1.0
GOOGL,2015-09-14 00:00:00+00:00,652.47,655.92,649.501,655.63,1497627,32.6235,32.796,32.47505,32.7815,29952540,0.0,1.0
GOOGL,2015-09-15 00:00:00+00:00,665.07,668.85,653.34,656.71,1777320,33.2535,33.4425,32.667,32.8355,35546400,0.0,1.0
GOOGL,2015-09-16 00:00:00+00:00,665.52,668.0699,662.2,665.55,1312598,33.276,33.403495,33.11,33.2775,26251960,0.0,1.0
GOOGL,2015-09-17 00:00:00+00:00,671.67,681.99,665.0,667.49,2387605,33.5835,34.0995,33.25,33.3745,47752100,0.0,1.0
GOOGL,2015-09-18 00:00:00+00:00,660.92,669.84,660.03,665.06,3627210,33.046,33.492,33.0015,33.253,72544200,0.0,1.0
GOOGL,2015-09-21 00:00:00+00:00,666.98,669.0,658.0,665.51,1954667,33.349,33.45,32.9,33.2755,39093340,0.0,1.0
GOOGL,2015-09-22 00:00:00+00:00,653.2,658.82,645.03,657.47,2718081,32.66,32.941,32.2515,32.8735,54361620,0.0,1.0
GOOGL,2015-09-23 00:00:00+00:00,653.29,660.28,650.7301,652.9,1457995,32.6645,33.014,32.536505,32.645,29159900,0.0,1.0
GOOGL,2015-09-24 00:00:00+00:00,654.91,656.7699,642.165,648.97,1934639,32.7455,32.838495,32.10825,32.4485,38692780,0.0,1.0
GOOGL,2015-09-25 00:00:00+00:00,640.15,658.58,639.655,658.58,2423992,32.0075,32.929,31.98275,32.929,48479840,0.0,1.0
GOOGL,2015-09-28 00:00:00+00:00,624.25,642.85,617.84,639.05,2361393,31.2125,32.1425,30.892,31.9525,47227860,0.0,1.0
GOOGL,2015-09-29 00:00:00+00:00,622.61,634.68,618.03,625.5,2106466,31.1305,31.734,30.9015,31.275,42129320,0.0,1.0
GOOGL,2015-09-30 00:00:00+00:00,637.2,639.31,629.15,631.83,2549938,31.86,31.9655,31.4575,31.5915,50998760,0.0,1.0
GOOGL,2015-10-01 00:00:00+00:00,642.0,643.84,631.115,637.94,2125315,32.1,32.192,31.55575,31.897,42506300,0.0,1.0
GOOGL,2015-10-02 00:00:00+00:00,656.99,658.2555,633.5,638.01,2439435,32.8495,32.912775,31.675,31.9005,48788700,0.0,1.0
GOOGL,2015-10-05 00:00:00+00:00,671.68,673.0275,655.87,661.6,1898012,33.584,33.651375,32.7935,33.08,37960240,0.0,1.0
GOOGL,2015-10-06 00:00:00+00:00,671.64,678.8,663.0823,669.35,2157409,33.582,33.94,33.154115,33.4675,43148180,0.0,1.0
GOOGL,2015-10-07 00:00:00+00:00,670.0,678.74,658.11,677.4,2217672,33.5,33.937,32.9055,33.87,44353440,0.0,1.0
GOOGL,2015-10-08 00:00:00+00:00,667.0,671.89,654.49,669.45,1965397,33.35,33.5945,32.7245,33.4725,39307940,0.0,1.0
GOOGL,2015-10-09 00:00:00+00:00,671.24,674.085,662.36,667.49,1606178,33.562,33.70425,33.118,33.3745,32123560,0.0,1.0
GOOGL,2015-10-12 00:00:00+00:00,676.43,677.98,667.24,669.19,1334225,33.8215,33.899,33.362,33.4595,26684500,0.0,1.0
GOOGL,2015-10-13 00:00:00+00:00,683.17,688.46,673.108,674.26,2122338,34.1585,34.423,33.6554,33.713,42446760,0.0,1.0
GOOGL,2015-10-14 00:00:00+00:00,680.41,690.04,678.9,683.73,1564582,34.0205,34.502,33.945,34.1865,31291640,0.0,1.0
GOOGL,2015-10-15 00:00:00+00:00,693.02,694.16,684.39,685.25,2357829,34.651,34.708,34.2195,34.2625,47156580,0.0,1.0
GOOGL,2015-10-16 00:00:00+00:00,695.32,696.22,689.1,695.4,1815759,34.766,34.811,34.455,34.77,36315180,0.0,1.0
GOOGL,2015-10-19 00:00:00+00:00,699.95,700.2397,692.21,694.0,1508585,34.9975,35.011985,34.6105,34.7,30171700,0.0,1.0
GOOGL,2015-10-20 00:00:00+00:00,680.0,698.0,673.68,697.89,2621719,34.0,34.9,33.684,34.8945,52434380,0.0,1.0
GOOGL,2015-10-21 00:00:00+00:00,671.8,684.9,670.7,683.21,1608436,33.59,34.245,33.535,34.1605,32168720,0.0,1.0
GOOGL,2015-10-22 00:00:00+00:00,681.14,688.0499,671.7,675.44,4431595,34.057,34.402495,33.585,33.772,88631900,0.0,1.0
GOOGL,2015-10-23 00:00:00+00:00,719.33,752.5,717.94,750.06,6336319,35.9665,37.625,35.897,37.503,126726380,0.0,1.0
GOOGL,2015-10-26 00:00:00+00:00,731.12,734.95,720.02,720.02,2438847,36.556,36.7475,36.001,36.001,48776940,0.0,1.0
GOOGL,2015-10-27 00:00:00+00:00,732.82,735.9642,724.135,726.57,1938916,36.641,36.79821,36.20675,36.3285,38778320,0.0,1.0
GOOGL,2015-10-28 00:00:00+00:00,736.92,737.37,727.27,733.0,1980154,36.846,36.8685,36.3635,36.65,39603080,0.0,1.0
GOOGL,2015-10-29 00:00:00+00:00,744.85,746.79,735.16,736.63,1825957,37.2425,37.3395,36.758,36.8315,36519140,0.0,1.0
GOOGL,2015-10-30 00:00:00+00:00,737.39,746.31,736.53,745.56,1999161,36.8695,37.3155,36.8265,37.278,39983220,0.0,1.0
GOOGL,2015-11-02 00:00:00+00:00,747.74,748.18,731.45,737.88,1995708,37.387,37.409,36.5725,36.894,39914160,0.0,1.0
GOOGL,2015-11-03 00:00:00+00:00,748.82,751.698,741.16,745.43,1815300,37.441,37.5849,37.058,37.2715,36306000,0.0,1.0
GOOGL,2015-11-04 00:00:00+00:00,755.31,759.9,749.2,749.9,2091999,37.7655,37.995,37.46,37.495,41839980,0.0,1.0
GOOGL,2015-11-05 00:00:00+00:00,760.67,766.35,757.47,758.81,2274314,38.0335,38.3175,37.8735,37.9405,45486280,0.0,1.0
GOOGL,2015-11-06 00:00:00+00:00,761.6,763.022,755.03,759.39,1677199,38.08,38.1511,37.7515,37.9695,33543980,0.0,1.0
GOOGL,2015-11-09 00:00:00+00:00,754.77,763.3,749.11,758.52,1776861,37.7385,38.165,37.4555,37.926,35537220,0.0,1.0
GOOGL,2015-11-10 00:00:00+00:00,758.26,760.6,748.41,753.48,1489929,37.913,38.03,37.4205,37.674,29798580,0.0,1.0
GOOGL,2015-11-11 00:00:00+00:00,765.25,769.08,759.75,762.38,2095922,38.2625,38.454,37.9875,38.119,41918440,0.0,1.0
GOOGL,2015-11-12 00:00:00+00:00,756.53,765.799,755.86,760.18,1772555,37.8265,38.28995,37.793,38.009,35451100,0.0,1.0
GOOGL,2015-11-13 00:00:00+00:00,740.07,755.33,739.47,754.04,2409363,37.0035,37.7665,36.9735,37.702,48187260,0.0,1.0
GOOGL,2015-11-16 00:00:00+00:00,750.42,751.71,734.33,740.21,2535198,37.521,37.5855,36.7165,37.0105,50703960,0.0,1.0
GOOGL,2015-11-17 00:00:00+00:00,745.98,754.95,744.05,752.47,1939934,37.299,37.7475,37.2025,37.6235,38798680,0.0,1.0
GOOGL,2015-11-18 00:00:00+00:00,760.01,761.1,747.39,749.57,1813336,38.0005,38.055,37.3695,37.4785,36266720,0.0,1.0
GOOGL,2015-11-19 00:00:00+00:00,759.94,763.23,757.23,759.78,1403913,37.997,38.1615,37.8615,37.989,28078260,0.0,1.0
GOOGL,2015-11-20 00:00:00+00:00,777.0,779.318,764.1,769.3,2773944,38.85,38.9659,38.205,38.465,55478880,0.0,1.0
GOOGL,2015-11-23 00:00:00+00:00,776.7,782.9,773.51,777.47,1732400,38.835,39.145,38.6755,38.8735,34648000,0.0,1.0
GOOGL,2015-11-24 00:00:00+00:00,769.63,775.99,758.11,772.96,2394010,38.4815,38.7995,37.9055,38.648,47880200,0.0,1.0
GOOGL,2015-11-25 00:00:00+00:00,769.26,773.0,766.53,771.69,1180643,38.463,38.65,38.3265,38.5845,23612860,0.0,1.0
GOOGL,2015-11-27 00:00:00+00:00,771.97,774.0,767.0001,769.16,722320,38.5985,38.7,38.350005,38.458,14446400,0.0,1.0
GOOGL,2015-11-30 00:00:00+00:00,762.85,775.03,761.12,771.87,1679349,38.1425,38.7515,38.056,38.5935,33586980,0.0,1.0
GOOGL,2015-12-01 00:00:00+00:00,783.79,785.0,765.95,766.94,2019864,39.1895,39.25,38.2975,38.347,40397280,0.0,1.0
GOOGL,2015-12-02 00:00:00+00:00,777.85,793.0475,776.43,785.25,2343841,38.8925,39.652375,38.8215,39.2625,46876820,0.0,1.0
GOOGL,2015-12-03 00:00:00+00:00,768.2,784.48,762.45,780.56,2097494,38.41,39.224,38.1225,39.028,41949880,0.0,1.0
GOOGL,2015-12-04 00:00:00+00:00,779.21,782.42,765.51,769.71,2489998,38.9605,39.121,38.2755,38.4855,49799960,0.0,1.0
GOOGL,2015-12-07 00:00:00+00:00,772.99,781.0,766.72,780.06,1831287,38.6495,39.05,38.336,39.003,36625740,0.0,1.0
GOOGL,2015-12-08 00:00:00+00:00,775.14,778.65,762.52,764.5,1554121,38.757,38.9325,38.126,38.225,31082420,0.0,1.0
GOOGL,2015-12-09 00:00:00+00:00,762.55,776.0926,752.0066,771.1,2327471,38.1275,38.80463,37.60033,38.555,46549420,0.0,1.0
GOOGL,2015-12-10 00:00:00+00:00,760.04,766.0655,755.0,763.59,1622940,38.002,38.303275,37.75,38.1795,32458800,0.0,1.0
GOOGL,2015-12-11 00:00:00+00:00,750.42,757.44,748.65,749.0,2159164,37.521,37.872,37.4325,37.45,43183280,0.0,1.0
GOOGL,2015-12-14 00:00:00+00:00,762.54,764.15,736.26,751.26,2708520,38.127,38.2075,36.813,37.563,54170400,0.0,1.0
GOOGL,2015-12-15 00:00:00+00:00,760.09,774.75,758.0,767.79,2469319,38.0045,38.7375,37.9,38.3895,49386380,0.0,1.0
GOOGL,2015-12-16 00:00:00+00:00,776.59,781.5,757.045,766.57,2656010,38.8295,39.075,37.85225,38.3285,53120200,0.0,1.0
GOOGL,2015-12-17 00:00:00+00:00,769.83,781.59,769.3,781.16,1825538,38.4915,39.0795,38.465,39.058,36510760,0.0,1.0
GOOGL,2015-12-18 00:00:00+00:00,756.85,774.14,756.59,767.23,3389702,37.8425,38.707,37.8295,38.3615,67794040,0.0,1.0
GOOGL,2015-12-21 00:00:00+00:00,760.8,766.35,754.15,763.05,1742368,38.04,38.3175,37.7075,38.1525,34847360,0.0,1.0
GOOGL,2015-12-22 00:00:00+00:00,767.13,770.34,761.2,764.27,1816935,38.3565,38.517,38.06,38.2135,36338700,0.0,1.0
GOOGL,2015-12-23 00:00:00+00:00,768.51,771.9,757.65,770.69,1529742,38.4255,38.595,37.8825,38.5345,30594840,0.0,1.0
GOOGL,2015-12-24 00:00:00+00:00,765.84,769.2,764.39,768.52,521141,38.292,38.46,38.2195,38.426,10422820,0.0,1.0
GOOGL,2015-12-28 00:00:00+00:00,782.24,782.815,767.73,770.0,1557755,39.112,39.14075,38.3865,38.5,31155100,0.0,1.0
GOOGL,2015-12-29 00:00:00+00:00,793.96,798.69,786.202,786.99,1921480,39.698,39.9345,39.3101,39.3495,38429600,0.0,1.0
GOOGL,2015-12-30 00:00:00+00:00,790.3,796.455,787.2,793.96,1428280,39.515,39.82275,39.36,39.698,28565600,0.0,1.0
GOOGL,2015-12-31 00:00:00+00:00,778.01,788.33,777.32,787.82,1637561,38.9005,39.4165,38.866,39.391,32751220,0.0,1.0
GOOGL,2016-01-04 00:00:00+00:00,759.44,762.2,747.54,762.2,3369068,37.972,38.11,37.377,38.11,67381360,0.0,1.0
GOOGL,2016-01-05 00:00:00+00:00,761.53,769.2,755.65,764.1,2260795,38.0765,38.46,37.7825,38.205,45215900,0.0,1.0
GOOGL,2016-01-06 00:00:00+00:00,759.33,765.73,748.0,750.37,2410301,37.9665,38.2865,37.4,37.5185,48206020,0.0,1.0
GOOGL,2016-01-07 00:00:00+00:00,741.0,755.31,735.28,746.49,3156563,37.05,37.7655,36.764,37.3245,63131260,0.0,1.0
GOOGL,2016-01-08 00:00:00+00:00,730.91,750.12,728.9201,747.8,2375348,36.5455,37.506,36.446005,37.39,47506960,0.0,1.0
GOOGL,2016-01-11 00:00:00+00:00,733.07,735.08,719.56,731.95,2544806,36.6535,36.754,35.978,36.5975,50896120,0.0,1.0
GOOGL,2016-01-12 00:00:00+00:00,745.34,748.34,736.43,740.75,2340753,37.267,37.417,36.8215,37.0375,46815060,0.0,1.0
GOOGL,2016-01-13 00:00:00+00:00,719.57,753.0,716.78,749.34,2586395,35.9785,37.65,35.839,37.467,51727900,0.0,1.0
GOOGL,2016-01-14 00:00:00+00:00,731.39,739.89,705.0,724.44,2777868,36.5695,36.9945,35.25,36.222,55557360,0.0,1.0
GOOGL,2016-01-15 00:00:00+00:00,710.49,724.158,701.51,709.99,3833751,35.5245,36.2079,35.0755,35.4995,76675020,0.0,1.0
GOOGL,2016-01-19 00:00:00+00:00,719.08,725.35,709.85,720.15,2436220,35.954,36.2675,35.4925,36.0075,48724400,0.0,1.0
GOOGL,2016-01-20 00:00:00+00:00,718.56,726.95,687.78,705.9,4122010,35.928,36.3475,34.389,35.295,82440200,0.0,1.0
GOOGL,2016-01-21 00:00:00+00:00,726.67,737.67,711.11,720.17,2596916,36.3335,36.8835,35.5555,36.0085,51938320,0.0,1.0
GOOGL,2016-01-22 00:00:00+00:00,745.46,748.56,740.5,742.0,2357315,37.273,37.428,37.025,37.1,47146300,0.0,1.0
GOOGL,2016-01-25 00:00:00+00:00,733.62,752.46,732.501,743.84,2267031,36.681,37.623,36.62505,37.192,45340620,0.0,1.0
GOOGL,2016-01-26 00:00:00+00:00,733.79,739.46,726.97,735.21,1547049,36.6895,36.973,36.3485,36.7605,30940980,0.0,1.0
GOOGL,2016-01-27 00:00:00+00:00,717.58,735.89,713.45,735.89,2121434,35.879,36.7945,35.6725,36.7945,42428680,0.0,1.0
GOOGL,2016-01-28 00:00:00+00:00,748.3,751.16,730.6,738.19,3105222,37.415,37.558,36.53,36.9095,62104440,0.0,1.0
GOOGL,2016-01-29 00:00:00+00:00,761.35,765.105,744.2,748.96,3790395,38.0675,38.25525,37.21,37.448,75807900,0.0,1.0
GOOGL,2016-02-01 00:00:00+00:00,770.77,777.59,761.38,771.26,5576089,38.5385,38.8795,38.069,38.563,111521780,0.0,1.0
GOOGL,2016-02-02 00:00:00+00:00,780.91,810.35,780.6,800.5,6792331,39.0455,40.5175,39.03,40.025,135846620,0.0,1.0
GOOGL,2016-02-03 00:00:00+00:00,749.38,791.43,736.26,786.28,6555731,37.469,39.5715,36.813,39.314,131114620,0.0,1.0
GOOGL,2016-02-04 00:00:00+00:00,730.03,745.24,722.6001,744.59,5246123,36.5015,37.262,36.130005,37.2295,104922460,0.0,1.0
GOOGL,2016-02-05 00:00:00+00:00,703.76,726.72,700.14,725.5,5477821,35.188,36.336,35.007,36.275,109556420,0.0,1.0
GOOGL,2016-02-08 00:00:00+00:00,704.16,704.52,682.01,687.68,4470514,35.208,35.226,34.1005,34.384,89410280,0.0,1.0
GOOGL,2016-02-09 00:00:00+00:00,701.02,720.96,688.5,692.95,4214950,35.051,36.048,34.425,34.6475,84299000,0.0,1.0
GOOGL,2016-02-10 00:00:00+00:00,706.85,723.22,705.39,711.79,3015733,35.3425,36.161,35.2695,35.5895,60314660,0.0,1.0
GOOGL,2016-02-11 00:00:00+00:00,706.36,712.315,691.19,696.34,3250206,35.318,35.61575,34.5595,34.817,65004120,0.0,1.0
